,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
13,2017-01,13,6844,7450,81272000.0,11568510.0,1060447.0,0.0,0.14507056132332058,0.07694698603569976,0.05684368305792982,0.0368801839995817
14,2017-01,14,6815,7702,86328000.0,12201680.0,1260043.0,0.0,0.1629228468637293,0.08744086808148123,0.06529420646315937,0.04396752842572502
15,2017-01,15,6494,7250,85296000.0,12071080.0,1204184.0,0.0,0.1566353756341153,0.08134197315941692,0.05597757813135419,0.036068835310405854
16,2017-01,16,6216,6924,85938000.0,12170760.0,1298551.0,1380.0,0.16701417784444736,0.08452387322687616,0.062048586254908666,0.03940035456569907
17,2017-01,17,5806,6372,82476000.0,11685020.0,1183171.0,0.0,0.15859003014198444,0.07916613399131993,0.05940956591681605,0.039615921645399454
18,2017-01,18,5664,6359,85503000.0,12103430.0,1195536.0,0.0,0.15518675357760753,0.07340819513652187,0.056681351867026615,0.04034173385280674
19,2017-01,19,5579,6286,85711000.0,12044960.0,1168477.0,0.0,0.15137089463643957,0.0727695033605433,0.05687174115508705,0.040275729131670324
20,2017-01,21,5398,6108,85723000.0,10865630.0,1085214.0,0.0,0.14182983028126603,0.06428169244572784,0.05340518798461541,0.034271972316837505
21,2017-01,20,5398,5994,82784000.0,10781980.0,1039682.0,0.0,0.13994914560921498,0.06749523893137029,0.054200395945533636,0.03628508560410592
22,2017-01,22,5148,5829,86048000.0,10773120.0,1143221.0,0.0,0.14906657511062615,0.07347915066505094,0.05484572002338699,0.037285956824012936
